parent_tweet,reply_tweet
"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,"An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.
http://t.co/yXXlHehst9"
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,@FoxNews @AFP awesome!!!
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,"""@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/ZF4OK2i5Cx"" @am640Oakley"
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,RT @FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/x1a5soBjxY
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,"@FoxNews @AFP ""AlQuieda is on the run"" ""ISIS is a JV team"". Oh wait......"
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,Cc @MeatSauce1 @PowerTripKFAN @CoryCove “@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/bdJ6VAyABe”
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,“@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/KILM8vgXI6” Peace strikes again...
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,@FoxNews @AFP http://t.co/RkiImlbPkg
BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh,“@FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/T72vMccRyQ” when will the craziness end? 😔
"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.","@_MarkSutcliffe @SensChirp Your source is half right, there are 2 of em."
"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.",Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews
BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.,"@FoxNews #JeSuisCharlie
#UnsucessfulFrancePolice
#DammartinEnGoele 
#CharlieHebdo 
#incompetentFrancePolice
#parisburning 20 Dead,2 injured"
BREAKING: Gunman at kosher grocery store threatens to kill hostages if police storm terrorist brothers http://t.co/cI8cztQjE6,Who buys Kosher? MT @RT_com: BREAKING: Gunman at kosher grocery store threatens to kill hostages if police storm terrorist brothers.
Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw,"@WSJ 
#StopKillingInnocentPeople
#FreePalestine
#freeBurma
#FreeSyria 
#FreeKashmir
http://t.co/ggBNiIa9fq"
Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw,“@WSJ: Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/4blh1gZURk”
Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw,@WSJ @slone #Gunman had meeting with former president #Sarkozy in 2009 http://t.co/wZPuxpvqqq
BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.
"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm",CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting
"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm",@20committee Pathetic.
"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm",@20committee the incident yesterday (car) in Canada was that a terrorist attack as well?
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source",UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports http://t.co/1Y123fisl2
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source","@Reuters 
#StopKillingInnocentPeople
#FreePalestine
#freeBurma
#FreeSyria 
#FreeKashmir
http://t.co/ggBNiIa9fq"
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source",@Reuters The horror continue.
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source","“@Reuters: BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source” @jake_max"
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source","“@Reuters: BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source” Mondo Cane!"
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source",@Reuters not in anyway justifying the violence but why the intentionally hurting of others believe? It doesn't make sense.
"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f","@TexasJew No idea, but Muslim terrorists do love their explosives."
"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",Paramedics are currently carrying out a number of hostages in #MartinPl. #SydneySiege #9News
"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f","“@RT_com: BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/TMbofOCakl  #sydneysiege http://t.co/muHGMhDRBQ”"
"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f","“@RT_com: BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/0ZZt95DEWN  #sydneysiege http://t.co/04idUGkoRb”"
BREAKING: Police order all shops closed in famed Jewish neighborhood in central Paris far from attacks.,"On Israeli TV, an Israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in Paris. #JeSuisJuif"
"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ"
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,@cnni BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/Pyc28GQyaN  #sydneyseige
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 00
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 66
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 77
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 88
"Breaking: Two hostage situations in France are linked, Paris prosecutor says","https://t.co/zJWg3ykgQG
@abc"
"Breaking: Two hostage situations in France are linked, Paris prosecutor says","#PrayForParis “@ABC: Breaking: Two hostage situations in France are linked, Paris prosecutor says”"
"Breaking: Two hostage situations in France are linked, Paris prosecutor says","@ABC Of course they are, fear is best sold in bundles!"
Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9"
Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"@WSJLive @WSJ Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism."
Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,RT @WSJLive  Canada's Parliament locked down after shooting; one guard injured: http://t.co/bpiwLvgM1A  Photo: AP http://t.co/93hlyvw95G
Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,@WSJLive @WSJ wishing them our best.
"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX",“@BreakingNews: Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured http://t.co/kvitVgSx6j” O.O
Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"#RCMP to hold news conference on #Ottawa shootings at 2 pm ET, 11 am PT. Watch live coverage @ http://t.co/kngapKTSCe"
"Canadian soldier who was shot at #Ottawa's War Memorial is a reservist serving with the Argyll and Sutherland Highlanders in #Hamilton, Ont.",Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog: http://t.co/q98AMohu7T
Car chase under way in Paris as gunfight breaks out. Reports of hostages. Latest from Paris: http://t.co/2J4WQdJnTp http://t.co/Lpd4hbiXai,Car chase under way in Paris as gunfight breaks out. Reports of hostages. Latest from Paris: http://t.co/2J4WQdJnTp http://t.co/Lpd4hbiXai
Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,“@australian: Prime Minister Tony Abbott's statement on the #SydneySiege. Updates: http://t.co/JdOuBIWgOy http://t.co/7PNaXrDndK”
Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,Prime Minister Tony Abbott's statement on the #SydneySiege. Updates: http://t.co/EgWHAnjO35 http://t.co/AGhyN5Qkei
Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,“@WSJ: Central Sydney shut down by police amid ongoing hostage situation: http://t.co/wlogoSgFol” @antgoldbloom
Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,“@WSJ: Central Sydney shut down by police amid ongoing hostage situation: http://t.co/7GESl6U7qE”
Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,@WSJ @dwinningWSJ ugh. The craziness continues!
Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/6jRqXgPogM http://t.co/hO7lvftma5,"Dua belas.

RT @thei100: Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/cFgVbBURhI http://t.co/cuY6pMdzBC"
Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/6jRqXgPogM http://t.co/hO7lvftma5,paris terrorist attack “@thei100: Charlie Hebdo shooting latest:12 dead&amp;gunmen still at large http://t.co/eA4cESRDN1 http://t.co/FfdTL3FJFC”
Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/6jRqXgPogM http://t.co/hO7lvftma5,Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/6jRqXgPogM http://t.co/hO7lvftma5
"Clarissa, 27 years old, police trainee of Montrouge Police in #France. Victim of this morning's attack. via @_batou_ http://t.co/kk0w0D6NNv","Clarissa, 27 years old, police trainee of Montrouge Police in #France. Victim of this morning's attack. via @_batou_ http://t.co/kk0w0D6NNv"
"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","The University of Ottawa, just a five minute walk from the Hill, is now on lockdown."
Coup in #Russia? Good article by @Forbes. http://t.co/aaNCpb0blW #RamzanKadyrov #Putin #putindead http://t.co/OfivdTlTbO,"US Embassy #Moscow cables talk of an operation planned by ""dissidents"" in #Russia to ""overthrow Putin"". http://t.co/hCW0JuZDLk #RussiaCoup"
Coup? RT @jimgeraghty: Rumors all Russian military attaches at embassy in London have returned to Moscow: http://t.co/e8ZoFxtfHX,@MailOnline Lol coup? That's when you know you people are just making things up. #westernfantasy
CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting,Condolences to Cpl.'s family/friends “@CP24: BREAKING: deceased soldier in Ottawa is Cpl. Nathan Cirillo...member of the Hamilton Argylls”
CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting,BREAKING: A source confirms to CP24 that the deceased soldier in Ottawa is Cpl. Nathan Cirillo. Cirillo was a member of the Hamilton Argylls
CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting,"@CP24 
OK now let's swoop in on all who knew him!"
"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats.",Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats.","@mechphree @clydetheslyde @mylifeishid FOX HAS BECOME A REPUBLICAN POLITICIANS INFOMERCIAL,&amp; ISN'T REALLY INTERESTED IN REAL NEWS,BOYCOTT !"
"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats.",@clydetheslyde @moiskd Imagine if Ferguson folks were strutting around with AR's. Think Perry&amp;Hannity would be hunkered down in solidarity?
Darren Wilson is a six year veteran of the #Ferguson Police and had no disciplinary actions against him.,Translation: killing unarmed teen his first. MT @Yamiche: Darren Wilson 6-yr vet of #Ferguson Police w/ no disciplinary actions against him.
"Debris from #Germanwings crash located in Barcelonette area of the Alps, France's Interior Ministry says http://t.co/teojxJoBMX","Debris from #Germanwings crash located in Barcelonette area of the Alps, France's Interior Ministry says http://t.co/teojxJoBMX"
"Debris from #Germanwings crash located in Barcelonette area of the Alps, France's Interior Ministry says http://t.co/teojxJoBMX","Debris from #Germanwings crash located in Barcelonette area of the Alps | @BBCBreaking

http://t.co/mgnzKRyk47"
